usage_end_time,cost,usage_amount,usage_unit,service_type
2024-04-30 15:00:00,7.5e-05,2112961712039.0,byte-seconds,Artifact Registry
2024-04-30 15:00:00,5e-05,1418451725984.0,byte-seconds,Artifact Registry
2024-04-30 16:00:00,2.8e-05,803396931936.0,byte-seconds,Artifact Registry
2024-04-30 16:00:00,9.8e-05,2728016891331.0,byte-seconds,Artifact Registry
2024-04-30 17:00:00,0.000126,3531413441362.0,byte-seconds,Artifact Registry
2024-04-30 18:00:00,2.8e-05,782796646123.0,byte-seconds,Artifact Registry
2024-04-30 18:00:00,9.8e-05,2748616931395.0,byte-seconds,Artifact Registry
2024-04-30 19:00:00,3.1e-05,884815300541.0,byte-seconds,Artifact Registry
2024-04-30 19:00:00,9.4e-05,2646599322829.0,byte-seconds,Artifact Registry
2024-04-30 20:00:00,0.000126,3531413497254.0,byte-seconds,Artifact Registry
2024-04-30 21:00:00,4.3e-05,1221280501133.0,byte-seconds,Artifact Registry
2024-04-30 21:00:00,8.3e-05,2310133168986.0,byte-seconds,Artifact Registry
2024-04-30 22:00:00,8e-06,235427543211.0,byte-seconds,Artifact Registry
2024-04-30 22:00:00,0.000117,3295986140326.0,byte-seconds,Artifact Registry
2024-04-30 23:00:00,8e-06,239351356299.0,byte-seconds,Artifact Registry
2024-04-30 23:00:00,0.000118,3292061812565.0,byte-seconds,Artifact Registry
2024-05-01 0:00:00,0.000126,3531413453581.0,byte-seconds,Artifact Registry
2024-05-01 1:00:00,1.9e-05,543445307686.0,byte-seconds,Artifact Registry
2024-05-01 1:00:00,0.000107,2987969161576.0,byte-seconds,Artifact Registry
2024-05-01 2:00:00,0.000126,3531413758152.0,byte-seconds,Artifact Registry
2024-05-01 3:00:00,0.0,0.0,byte-seconds,Artifact Registry
2024-05-01 3:00:00,0.0,0.0,byte-seconds,Artifact Registry
2024-05-01 3:00:00,0.0,0.0,byte-seconds,Artifact Registry
2024-05-01 3:00:00,0.000126,3531413722592.0,byte-seconds,Artifact Registry
2024-05-01 4:00:00,0.000126,3531413380548.0,byte-seconds,Artifact Registry
2024-05-01 5:00:00,0.000126,3531413602033.0,byte-seconds,Artifact Registry
2024-05-01 6:00:00,0.000126,3531413884728.0,byte-seconds,Artifact Registry
2024-05-01 7:00:00,6.1e-05,1710773764096.0,byte-seconds,Artifact Registry
2024-05-01 7:00:00,6.5e-05,1820639972421.0,byte-seconds,Artifact Registry
2024-05-01 8:00:00,0.000122,3531413753801.0,byte-seconds,Artifact Registry
2024-05-01 9:00:00,0.000122,3531413753800.0,byte-seconds,Artifact Registry
2024-05-01 10:00:00,0.000122,3531413788655.0,byte-seconds,Artifact Registry
2024-05-01 11:00:00,6e-06,181475425096.0,byte-seconds,Artifact Registry
2024-05-01 11:00:00,0.000116,3349938358400.0,byte-seconds,Artifact Registry
2024-05-01 12:00:00,0.000122,3531413620399.0,byte-seconds,Artifact Registry
2024-05-01 13:00:00,3.3e-05,975062515209.0,byte-seconds,Artifact Registry
2024-05-01 13:00:00,8.8e-05,2556350821662.0,byte-seconds,Artifact Registry
2024-05-01 14:00:00,0.000122,3531413722795.0,byte-seconds,Artifact Registry
2024-05-01 15:00:00,2e-06,58856895543.0,byte-seconds,Artifact Registry
2024-05-01 15:00:00,8e-06,243275181280.0,byte-seconds,Artifact Registry
2024-05-01 15:00:00,0.000112,3229281681408.0,byte-seconds,Artifact Registry
2024-05-01 16:00:00,0.000122,3531413685440.0,byte-seconds,Artifact Registry
2024-05-01 17:00:00,1.7e-05,499302500531.0,byte-seconds,Artifact Registry
2024-05-01 17:00:00,0.000105,3032111828576.0,byte-seconds,Artifact Registry
2024-05-01 18:00:00,0.000121,3531413039820.0,byte-seconds,Artifact Registry
2024-05-01 19:00:00,4e-05,1161442741377.0,byte-seconds,Artifact Registry
2024-05-01 19:00:00,8.2e-05,2369971044923.0,byte-seconds,Artifact Registry
2024-05-01 20:00:00,2.6e-05,754349227461.0,byte-seconds,Artifact Registry
2024-05-01 20:00:00,9.5e-05,2777065275867.0,byte-seconds,Artifact Registry
2024-05-01 21:00:00,0.000122,3531413767242.0,byte-seconds,Artifact Registry
2024-05-01 22:00:00,3.3e-05,960348355035.0,byte-seconds,Artifact Registry
2024-05-01 22:00:00,8.9e-05,2571065551975.0,byte-seconds,Artifact Registry
2024-05-01 23:00:00,2.8e-05,811244262297.0,byte-seconds,Artifact Registry
2024-05-01 23:00:00,9.4e-05,2720168968051.0,byte-seconds,Artifact Registry
2024-05-02 0:00:00,6.3e-05,1819658649741.0,byte-seconds,Artifact Registry
2024-05-02 0:00:00,5.9e-05,1711754964356.0,byte-seconds,Artifact Registry
2024-05-02 1:00:00,0.000122,3531414206228.0,byte-seconds,Artifact Registry
2024-05-02 2:00:00,0.000122,3531413575286.0,byte-seconds,Artifact Registry
2024-05-02 3:00:00,2.5e-05,727863575794.0,byte-seconds,Artifact Registry
2024-05-02 3:00:00,9.7e-05,2803550176338.0,byte-seconds,Artifact Registry
2024-05-02 4:00:00,2.4e-05,701378018222.0,byte-seconds,Artifact Registry
2024-05-02 4:00:00,9.8e-05,2830035709995.0,byte-seconds,Artifact Registry
2024-05-02 5:00:00,0.000122,3531413677264.0,byte-seconds,Artifact Registry
2024-05-02 6:00:00,2.7e-05,782796696325.0,byte-seconds,Artifact Registry
2024-05-02 6:00:00,9.5e-05,2748616709380.0,byte-seconds,Artifact Registry
2024-05-02 7:00:00,2e-06,65723525884.0,byte-seconds,Artifact Registry
2024-05-02 7:00:00,0.00012,3465690480640.0,byte-seconds,Artifact Registry
2024-05-02 8:00:00,0.000122,3531413527419.0,byte-seconds,Artifact Registry
2024-05-02 9:00:00,0.0,228358339.0,bytes,Artifact Registry
2024-05-02 9:00:00,0.000132,3833625062693.0,byte-seconds,Artifact Registry
2024-05-02 10:00:00,1e-06,11419.0,bytes,Artifact Registry
2024-05-02 10:00:00,0.0,858.0,bytes,Artifact Registry
2024-05-02 10:00:00,0.0,114171781.0,bytes,Artifact Registry
2024-05-02 10:00:00,0.000183,5292356331627.0,byte-seconds,Artifact Registry
2024-05-02 11:00:00,0.0,114177430.0,bytes,Artifact Registry
2024-05-02 11:00:00,0.000187,5406592958052.0,byte-seconds,Artifact Registry
2024-05-02 12:00:00,0.000191,5500838242923.0,byte-seconds,Artifact Registry
2024-05-02 13:00:00,0.000191,5500838242923.0,byte-seconds,Artifact Registry
2024-05-02 14:00:00,0.000191,5500838657741.0,byte-seconds,Artifact Registry
2024-05-02 15:00:00,0.000146,4209669684462.0,byte-seconds,Artifact Registry
2024-05-02 15:00:00,4.4e-05,1291168825793.0,byte-seconds,Artifact Registry
2024-05-02 16:00:00,0.00019,5500838256447.0,byte-seconds,Artifact Registry
2024-05-02 17:00:00,0.000191,5500838348027.0,byte-seconds,Artifact Registry
2024-05-02 18:00:00,6.1e-05,1757212334041.0,byte-seconds,Artifact Registry
2024-05-02 18:00:00,3e-06,102376708613.0,byte-seconds,Artifact Registry
2024-05-02 18:00:00,0.000126,3641249366016.0,byte-seconds,Artifact Registry
2024-05-02 19:00:00,4.4e-05,1291169012987.0,byte-seconds,Artifact Registry
2024-05-02 19:00:00,0.000146,4209669548071.0,byte-seconds,Artifact Registry
2024-05-02 20:00:00,9.2e-05,2667906788537.0,byte-seconds,Artifact Registry
2024-05-02 20:00:00,9.8e-05,2832931775237.0,byte-seconds,Artifact Registry
2024-05-02 21:00:00,0.000191,5500838739249.0,byte-seconds,Artifact Registry
2024-05-02 22:00:00,5.3e-05,1532594689558.0,byte-seconds,Artifact Registry
2024-05-02 22:00:00,0.000137,3968243353422.0,byte-seconds,Artifact Registry
2024-05-02 23:00:00,4.3e-05,1254496647346.0,byte-seconds,Artifact Registry
2024-05-02 23:00:00,0.000147,4246341483164.0,byte-seconds,Artifact Registry
2024-05-03 0:00:00,4.9e-05,1410353792356.0,byte-seconds,Artifact Registry
2024-05-03 0:00:00,0.000142,4090484811920.0,byte-seconds,Artifact Registry
2024-05-03 1:00:00,4.9e-05,1433274095472.0,byte-seconds,Artifact Registry
2024-05-03 1:00:00,0.000141,4067564691874.0,byte-seconds,Artifact Registry
2024-05-03 2:00:00,9.2e-05,2670962315985.0,byte-seconds,Artifact Registry
2024-05-03 2:00:00,9.8e-05,2829875961438.0,byte-seconds,Artifact Registry
2024-05-03 3:00:00,9.2e-05,2661794709336.0,byte-seconds,Artifact Registry
2024-05-03 3:00:00,9.8e-05,2839043468591.0,byte-seconds,Artifact Registry
2024-05-03 4:00:00,0.000191,5500838664528.0,byte-seconds,Artifact Registry
2024-05-03 5:00:00,4.6e-05,1341593429848.0,byte-seconds,Artifact Registry
2024-05-03 5:00:00,0.000144,4159245380003.0,byte-seconds,Artifact Registry
2024-05-03 6:00:00,0.00019,5500838696428.0,byte-seconds,Artifact Registry
2024-05-03 7:00:00,4.4e-05,1292697075712.0,byte-seconds,Artifact Registry
2024-05-03 7:00:00,0.000146,4208140927089.0,byte-seconds,Artifact Registry
2024-05-03 8:00:00,0.000191,5500838138967.0,byte-seconds,Artifact Registry
2024-05-03 9:00:00,0.000191,5500838138967.0,byte-seconds,Artifact Registry
2024-05-03 10:00:00,0.00019,5500838419372.0,byte-seconds,Artifact Registry
2024-05-03 11:00:00,0.000191,5500838423563.0,byte-seconds,Artifact Registry
2024-05-03 12:00:00,2.9e-05,837349900535.0,byte-seconds,Artifact Registry
2024-05-03 12:00:00,0.000161,4663488548763.0,byte-seconds,Artifact Registry
2024-05-03 13:00:00,0.00019,5500839060036.0,byte-seconds,Artifact Registry
2024-05-03 14:00:00,1.2e-05,357554466591.0,byte-seconds,Artifact Registry
2024-05-03 14:00:00,5e-05,1454666390725.0,byte-seconds,Artifact Registry
2024-05-03 14:00:00,0.000128,3688617738240.0,byte-seconds,Artifact Registry
2024-05-03 15:00:00,0.00019,5500838285605.0,byte-seconds,Artifact Registry
2024-05-03 16:00:00,5.8e-05,1694564138940.0,byte-seconds,Artifact Registry
2024-05-03 16:00:00,0.000132,3806274558231.0,byte-seconds,Artifact Registry
2024-05-03 17:00:00,0.00019,5500837744378.0,byte-seconds,Artifact Registry
2024-05-03 18:00:00,6.1e-05,1760268309091.0,byte-seconds,Artifact Registry
2024-05-03 18:00:00,0.00013,3740570523631.0,byte-seconds,Artifact Registry
2024-05-03 19:00:00,5.5e-05,1601355197853.0,byte-seconds,Artifact Registry
2024-05-03 19:00:00,0.000135,3899483559531.0,byte-seconds,Artifact Registry
2024-05-03 20:00:00,0.00019,5500838096054.0,byte-seconds,Artifact Registry
2024-05-03 21:00:00,0.00019,5500838213130.0,byte-seconds,Artifact Registry
2024-05-03 22:00:00,8.2e-05,2365360490197.0,byte-seconds,Artifact Registry
2024-05-03 22:00:00,0.000109,3135478522101.0,byte-seconds,Artifact Registry
2024-05-03 23:00:00,4e-05,1173512429323.0,byte-seconds,Artifact Registry
2024-05-03 23:00:00,0.00015,4327325451297.0,byte-seconds,Artifact Registry
2024-05-04 0:00:00,0.000191,5500838954341.0,byte-seconds,Artifact Registry
2024-05-04 1:00:00,0.00019,5500838328005.0,byte-seconds,Artifact Registry
2024-05-04 2:00:00,3e-06,87096606645.0,byte-seconds,Artifact Registry
2024-05-04 2:00:00,6e-05,1729708085400.0,byte-seconds,Artifact Registry
