,usage_end_time,cost,service_type,region,usage_amount,usage_unit
233338,2024-03-01 13:00:00,0.001379,Vertex AI,europe-west1,180.0,seconds
233439,2024-03-01 14:00:00,0.000751,Vertex AI,europe-west1,98.0,seconds
233551,2024-03-01 15:00:00,0.000643,Vertex AI,europe-west1,84.0,seconds
233552,2024-03-01 15:00:00,0.002452,Vertex AI,europe-west1,320.0,seconds
233695,2024-03-01 16:00:00,0.002314,Vertex AI,europe-west1,302.0,seconds
233696,2024-03-01 16:00:00,0.002743,Vertex AI,europe-west1,358.0,seconds
233697,2024-03-01 16:00:00,0.002912,Vertex AI,europe-west1,380.0,seconds
239887,2024-03-04 7:00:00,0.003111,Vertex AI,europe-west1,406.0,seconds
240095,2024-03-04 9:00:00,0.003173,Vertex AI,europe-west1,414.0,seconds
240186,2024-03-04 10:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
240187,2024-03-04 10:00:00,0.000443,Vertex AI,europe-west1,58.0,seconds
240188,2024-03-04 10:00:00,0.001073,Vertex AI,europe-west1,140.0,seconds
240306,2024-03-04 11:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
240307,2024-03-04 11:00:00,0.002621,Vertex AI,europe-west1,342.0,seconds
240308,2024-03-04 11:00:00,0.002957,Vertex AI,europe-west1,386.0,seconds
240452,2024-03-04 12:00:00,0.00259,Vertex AI,europe-west1,338.0,seconds
240638,2024-03-04 14:00:00,0.000674,Vertex AI,europe-west1,88.0,seconds
240639,2024-03-04 14:00:00,0.001471,Vertex AI,europe-west1,192.0,seconds
242603,2024-03-05 9:00:00,0.000567,Vertex AI,europe-west1,74.0,seconds
242604,2024-03-05 9:00:00,0.001272,Vertex AI,europe-west1,166.0,seconds
242605,2024-03-05 9:00:00,0.002038,Vertex AI,europe-west1,266.0,seconds
242705,2024-03-05 10:00:00,0.000153,Vertex AI,europe-west1,20.0,seconds
242706,2024-03-05 10:00:00,0.000459,Vertex AI,europe-west1,60.0,seconds
242806,2024-03-05 11:00:00,0.001655,Vertex AI,europe-west1,216.0,seconds
243017,2024-03-05 13:00:00,0.000505,Vertex AI,europe-west1,66.0,seconds
243226,2024-03-05 15:00:00,0.00446,Vertex AI,europe-west1,582.0,seconds
244570,2024-03-06 5:00:00,0.000398,Vertex AI,europe-west1,52.0,seconds
244655,2024-03-06 6:00:00,0.002299,Vertex AI,europe-west1,300.0,seconds
244737,2024-03-06 7:00:00,0.001777,Vertex AI,europe-west1,232.0,seconds
244845,2024-03-06 8:00:00,0.000735,Vertex AI,europe-west1,96.0,seconds
