,usage_end_time,cost,usage_amount,usage_unit,service_type
46744,2023-12-25 5:00:00,0.0,148897792.0,byte-seconds,BigQuery
46852,2023-12-25 6:00:00,0.0,148897792.0,byte-seconds,BigQuery
46964,2023-12-25 7:00:00,0.0,148897792.0,byte-seconds,BigQuery
47085,2023-12-25 8:00:00,0.0,148897792.0,byte-seconds,BigQuery
47213,2023-12-25 9:00:00,0.0,148897792.0,byte-seconds,BigQuery
47305,2023-12-25 10:00:00,0.0,148897792.0,byte-seconds,BigQuery
47426,2023-12-25 11:00:00,0.0,148897792.0,byte-seconds,BigQuery
47510,2023-12-25 12:00:00,0.0,148897792.0,byte-seconds,BigQuery
47652,2023-12-25 13:00:00,0.0,148897792.0,byte-seconds,BigQuery
47766,2023-12-25 14:00:00,0.0,148897792.0,byte-seconds,BigQuery
47863,2023-12-25 15:00:00,0.0,148897792.0,byte-seconds,BigQuery
47984,2023-12-25 16:00:00,0.0,148897792.0,byte-seconds,BigQuery
48147,2023-12-25 17:00:00,0.0,148897792.0,byte-seconds,BigQuery
48257,2023-12-25 18:00:00,0.0,148897792.0,byte-seconds,BigQuery
48348,2023-12-25 19:00:00,0.0,148897792.0,byte-seconds,BigQuery
48459,2023-12-25 20:00:00,0.0,148897792.0,byte-seconds,BigQuery
48593,2023-12-25 21:00:00,0.0,148897792.0,byte-seconds,BigQuery
48712,2023-12-25 22:00:00,0.0,148897792.0,byte-seconds,BigQuery
48830,2023-12-25 23:00:00,0.0,148897792.0,byte-seconds,BigQuery
48943,2023-12-26 0:00:00,0.0,148897792.0,byte-seconds,BigQuery
49075,2023-12-26 1:00:00,0.0,148897792.0,byte-seconds,BigQuery
49187,2023-12-26 2:00:00,0.0,148897792.0,byte-seconds,BigQuery
49296,2023-12-26 3:00:00,0.0,148897792.0,byte-seconds,BigQuery
49413,2023-12-26 4:00:00,0.0,148897792.0,byte-seconds,BigQuery
49568,2023-12-26 5:00:00,0.0,148897792.0,byte-seconds,BigQuery
49660,2023-12-26 6:00:00,0.0,148897792.0,byte-seconds,BigQuery
49768,2023-12-26 7:00:00,0.0,148897792.0,byte-seconds,BigQuery
49895,2023-12-26 8:00:00,0.0,148897792.0,byte-seconds,BigQuery
50125,2023-12-26 9:00:00,0.0,148897792.0,byte-seconds,BigQuery
50230,2023-12-26 10:00:00,0.0,148897792.0,byte-seconds,BigQuery
50328,2023-12-26 11:00:00,0.0,148897792.0,byte-seconds,BigQuery
50448,2023-12-26 12:00:00,0.0,148897792.0,byte-seconds,BigQuery
50557,2023-12-26 13:00:00,0.0,148897792.0,byte-seconds,BigQuery
50672,2023-12-26 14:00:00,0.0,148897792.0,byte-seconds,BigQuery
50767,2023-12-26 15:00:00,0.0,148897792.0,byte-seconds,BigQuery
50865,2023-12-26 16:00:00,0.0,148897792.0,byte-seconds,BigQuery
50956,2023-12-26 17:00:00,0.0,148897792.0,byte-seconds,BigQuery
51048,2023-12-26 18:00:00,0.0,148897792.0,byte-seconds,BigQuery
51165,2023-12-26 19:00:00,0.0,148897792.0,byte-seconds,BigQuery
51290,2023-12-26 20:00:00,0.0,148897792.0,byte-seconds,BigQuery
51403,2023-12-26 21:00:00,0.0,148897792.0,byte-seconds,BigQuery
51527,2023-12-26 22:00:00,0.0,148897792.0,byte-seconds,BigQuery
51636,2023-12-26 23:00:00,0.0,148897792.0,byte-seconds,BigQuery
51763,2023-12-27 0:00:00,0.0,148897792.0,byte-seconds,BigQuery
51872,2023-12-27 1:00:00,0.0,148897792.0,byte-seconds,BigQuery
51978,2023-12-27 2:00:00,0.0,148897792.0,byte-seconds,BigQuery
52089,2023-12-27 3:00:00,0.0,148897792.0,byte-seconds,BigQuery
52223,2023-12-27 4:00:00,0.0,148897792.0,byte-seconds,BigQuery
