,usage_end_time,cost,usage_amount,usage_unit,service_type
46908,2023-12-25 6:00:00,7e-06,2250244096.0,byte-seconds,Vertex AI
47027,2023-12-25 7:00:00,1e-06,565182464.0,byte-seconds,Vertex AI
47028,2023-12-25 7:00:00,1e-05,3209691136.0,byte-seconds,Vertex AI
47125,2023-12-25 8:00:00,5e-06,1625292800.0,byte-seconds,Vertex AI
47126,2023-12-25 8:00:00,7e-06,2149580800.0,byte-seconds,Vertex AI
47253,2023-12-25 9:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
47363,2023-12-25 10:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
47458,2023-12-25 11:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
47561,2023-12-25 12:00:00,3e-06,880803840.0,byte-seconds,Vertex AI
47562,2023-12-25 12:00:00,9e-06,2894069760.0,byte-seconds,Vertex AI
47709,2023-12-25 13:00:00,2e-06,734003200.0,byte-seconds,Vertex AI
47710,2023-12-25 13:00:00,1e-05,3040870400.0,byte-seconds,Vertex AI
47810,2023-12-25 14:00:00,3e-06,881852416.0,byte-seconds,Vertex AI
47811,2023-12-25 14:00:00,9e-06,2893021184.0,byte-seconds,Vertex AI
47928,2023-12-25 15:00:00,1.1e-05,3774873600.0,byte-seconds,Vertex AI
48093,2023-12-25 16:00:00,3e-06,900726784.0,byte-seconds,Vertex AI
48094,2023-12-25 16:00:00,9e-06,2874146816.0,byte-seconds,Vertex AI
48242,2023-12-25 17:00:00,2e-06,833617920.0,byte-seconds,Vertex AI
48243,2023-12-25 17:00:00,1e-05,2941255680.0,byte-seconds,Vertex AI
48339,2023-12-25 18:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
48395,2023-12-25 19:00:00,9e-06,2816475136.0,byte-seconds,Vertex AI
48450,2023-12-25 19:00:00,3e-06,958398464.0,byte-seconds,Vertex AI
48503,2023-12-25 20:00:00,7e-06,2375024640.0,byte-seconds,Vertex AI
48504,2023-12-25 20:00:00,4e-06,1399848960.0,byte-seconds,Vertex AI
48660,2023-12-25 21:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
48774,2023-12-25 22:00:00,7e-06,2461007872.0,byte-seconds,Vertex AI
48775,2023-12-25 22:00:00,4e-06,1313865728.0,byte-seconds,Vertex AI
48887,2023-12-25 23:00:00,6e-06,2146435072.0,byte-seconds,Vertex AI
48888,2023-12-25 23:00:00,5e-06,1628438528.0,byte-seconds,Vertex AI
48979,2023-12-26 0:00:00,6e-06,1817182208.0,byte-seconds,Vertex AI
48980,2023-12-26 0:00:00,6e-06,1957691392.0,byte-seconds,Vertex AI
49132,2023-12-26 1:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
49235,2023-12-26 2:00:00,0.0,258998272.0,byte-seconds,Vertex AI
49236,2023-12-26 2:00:00,1.1e-05,3515875328.0,byte-seconds,Vertex AI
49359,2023-12-26 3:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
49468,2023-12-26 4:00:00,2e-06,747634688.0,byte-seconds,Vertex AI
49469,2023-12-26 4:00:00,1e-05,3027238912.0,byte-seconds,Vertex AI
49605,2023-12-26 5:00:00,8e-06,2459959296.0,byte-seconds,Vertex AI
49606,2023-12-26 5:00:00,4e-06,1314914304.0,byte-seconds,Vertex AI
49715,2023-12-26 6:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
49837,2023-12-26 7:00:00,1e-06,376438784.0,byte-seconds,Vertex AI
49838,2023-12-26 7:00:00,1.1e-05,3398434816.0,byte-seconds,Vertex AI
49943,2023-12-26 8:00:00,0.0,261095424.0,byte-seconds,Vertex AI
49944,2023-12-26 8:00:00,7e-06,2208301056.0,byte-seconds,Vertex AI
49945,2023-12-26 8:00:00,4e-06,1305477120.0,byte-seconds,Vertex AI
50068,2023-12-26 9:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
50176,2023-12-26 10:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
50274,2023-12-26 11:00:00,6e-06,1937768448.0,byte-seconds,Vertex AI
50275,2023-12-26 11:00:00,5e-06,1837105152.0,byte-seconds,Vertex AI
50365,2023-12-26 12:00:00,0.0,254803968.0,byte-seconds,Vertex AI
50366,2023-12-26 12:00:00,1.1e-05,3520069632.0,byte-seconds,Vertex AI
50509,2023-12-26 13:00:00,1.1e-05,3774873600.0,byte-seconds,Vertex AI
50619,2023-12-26 14:00:00,6e-06,2148532224.0,byte-seconds,Vertex AI
50620,2023-12-26 14:00:00,5e-06,1626341376.0,byte-seconds,Vertex AI
50707,2023-12-26 15:00:00,0.0,260046848.0,byte-seconds,Vertex AI
50708,2023-12-26 15:00:00,1.1e-05,3514826752.0,byte-seconds,Vertex AI
50805,2023-12-26 16:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
50915,2023-12-26 17:00:00,3e-06,1107296256.0,byte-seconds,Vertex AI
50969,2023-12-26 17:00:00,8e-06,2667577344.0,byte-seconds,Vertex AI
51062,2023-12-26 18:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
51179,2023-12-26 19:00:00,1e-05,2942304256.0,byte-seconds,Vertex AI
51180,2023-12-26 19:00:00,2e-06,832569344.0,byte-seconds,Vertex AI
51306,2023-12-26 20:00:00,9e-06,2877292544.0,byte-seconds,Vertex AI
51307,2023-12-26 20:00:00,3e-06,897581056.0,byte-seconds,Vertex AI
51421,2023-12-26 21:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
51543,2023-12-26 22:00:00,8e-06,2462056448.0,byte-seconds,Vertex AI
51544,2023-12-26 22:00:00,4e-06,1312817152.0,byte-seconds,Vertex AI
51653,2023-12-26 23:00:00,1.1e-05,3502243840.0,byte-seconds,Vertex AI
51654,2023-12-26 23:00:00,0.0,272629760.0,byte-seconds,Vertex AI
51785,2023-12-27 0:00:00,6e-06,1937768448.0,byte-seconds,Vertex AI
51786,2023-12-27 0:00:00,6e-06,1837105152.0,byte-seconds,Vertex AI
51884,2023-12-27 1:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
51994,2023-12-27 2:00:00,8e-06,2560622592.0,byte-seconds,Vertex AI
51995,2023-12-27 2:00:00,4e-06,1214251008.0,byte-seconds,Vertex AI
52106,2023-12-27 3:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
52250,2023-12-27 4:00:00,1.2e-05,3724541952.0,byte-seconds,Vertex AI
52251,2023-12-27 4:00:00,0.0,50331648.0,byte-seconds,Vertex AI
52365,2023-12-27 5:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
52467,2023-12-27 6:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
52565,2023-12-27 7:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
52693,2023-12-27 8:00:00,0.0,70254592.0,byte-seconds,Vertex AI
52694,2023-12-27 8:00:00,5e-06,1442840576.0,byte-seconds,Vertex AI
52695,2023-12-27 8:00:00,7e-06,2261778432.0,byte-seconds,Vertex AI
52797,2023-12-27 9:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
52886,2023-12-27 10:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
52972,2023-12-27 11:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
53085,2023-12-27 12:00:00,8e-06,2594177024.0,byte-seconds,Vertex AI
53086,2023-12-27 12:00:00,4e-06,1180696576.0,byte-seconds,Vertex AI
53187,2023-12-27 13:00:00,1.1e-05,3774873600.0,byte-seconds,Vertex AI
53294,2023-12-27 14:00:00,5e-06,1625292800.0,byte-seconds,Vertex AI
53295,2023-12-27 14:00:00,6e-06,2149580800.0,byte-seconds,Vertex AI
