,usage_end_time,cost,usage_amount,usage_unit,service_type
6993,2023-12-10 8:00:00,0.0,547171.0,bytes,Cloud Logging
7083,2023-12-10 9:00:00,0.0,239514.0,bytes,Cloud Logging
7084,2023-12-10 9:00:00,0.0,127873.0,bytes,Cloud Logging
7085,2023-12-10 9:00:00,0.0,6585.0,bytes,Cloud Logging
7086,2023-12-10 9:00:00,0.0,91966.0,bytes,Cloud Logging
7087,2023-12-10 9:00:00,0.0,1646.0,bytes,Cloud Logging
7088,2023-12-10 9:00:00,0.0,428034.0,bytes,Cloud Logging
7170,2023-12-10 10:00:00,0.0,7818.0,bytes,Cloud Logging
7171,2023-12-10 10:00:00,0.0,323170.0,bytes,Cloud Logging
7172,2023-12-10 10:00:00,0.0,549964.0,bytes,Cloud Logging
