reference_time,is_anomaly,usage_end_time,cost,usage_amount,usage_unit,service_type
307.0,0,2024-04-17 05:00:00,0.0,0.0,,
308.0,0,2024-04-17 06:00:00,0.0,0.0,,
309.0,0,2024-04-17 07:00:00,0.0,0.0,,
310.0,0,2024-04-17 08:00:00,0.0,0.0,,
311.0,0,2024-04-17 09:00:00,0.0,0.0,,
312.0,0,2024-04-17 10:00:00,0.0,0.0,,
313.0,0,2024-04-17 11:00:00,0.0,0.0,,
314.0,0,2024-04-17 12:00:00,0.0,0.0,,
315.0,0,2024-04-17 13:00:00,0.0,0.0,,
316.0,0,2024-04-17 14:00:00,0.0,0.0,,
317.0,0,2024-04-17 15:00:00,0.0,0.0,,
318.0,0,2024-04-17 16:00:00,0.0,0.0,,
319.0,0,2024-04-17 17:00:00,0.0,0.0,,
320.0,0,2024-04-17 18:00:00,0.0,0.0,,
321.0,0,2024-04-17 19:00:00,0.0,0.0,,
322.0,0,2024-04-17 20:00:00,0.0,0.0,,
323.0,0,2024-04-17 21:00:00,0.0,0.0,,
324.0,0,2024-04-17 22:00:00,0.0,0.0,,
325.0,0,2024-04-17 23:00:00,0.0,0.0,,
326.0,0,2024-04-18 00:00:00,0.0,0.0,,
327.0,0,2024-04-18 01:00:00,0.0,0.0,,
328.0,0,2024-04-18 02:00:00,0.0,0.0,,
329.0,0,2024-04-18 03:00:00,0.0,0.0,,
330.0,0,2024-04-18 04:00:00,0.0,0.0,,
331.0,0,2024-04-18 05:00:00,0.0,0.0,,
332.0,0,2024-04-18 06:00:00,0.0,0.0,,
333.0,0,2024-04-18 07:00:00,0.0,0.0,,
334.0,0,2024-04-18 08:00:00,0.0,0.0,,
335.0,0,2024-04-18 09:00:00,0.0,0.0,,
336.0,0,2024-04-18 10:00:00,0.0,0.0,,
337.0,0,2024-04-18 11:00:00,0.0,0.0,,
338.0,0,2024-04-18 12:00:00,0.0,0.0,,
339.0,0,2024-04-18 13:00:00,0.0,0.0,,
340.0,0,2024-04-18 14:00:00,0.0,0.0,,
341.0,0,2024-04-18 15:00:00,0.0,0.0,,
342.0,0,2024-04-18 16:00:00,0.0,0.0,,
343.0,0,2024-04-18 17:00:00,0.0,0.0,,
344.0,0,2024-04-18 18:00:00,0.0,0.0,,
345.0,0,2024-04-18 19:00:00,0.0,0.0,,
346.0,0,2024-04-18 20:00:00,0.0,0.0,,
347.0,0,2024-04-18 21:00:00,0.0,0.0,,
348.0,0,2024-04-18 22:00:00,0.0,0.0,,
349.0,0,2024-04-18 23:00:00,0.0,0.0,,
350.0,0,2024-04-19 00:00:00,0.0,0.0,,
351.0,0,2024-04-19 01:00:00,0.0,0.0,,
352.0,0,2024-04-19 02:00:00,0.0,0.0,,
353.0,0,2024-04-19 03:00:00,0.0,0.0,,
354.0,0,2024-04-19 04:00:00,0.0,0.0,,
355.0,0,2024-04-19 05:00:00,0.0,0.0,,
356.0,0,2024-04-19 06:00:00,0.0,0.0,,
357.0,0,2024-04-19 07:00:00,0.0,0.0,,
358.0,0,2024-04-19 08:00:00,0.0,0.0,,
359.0,0,2024-04-19 09:00:00,0.0,0.0,,
360.0,0,2024-04-19 10:00:00,0.0,0.0,,
361.0,0,2024-04-19 11:00:00,0.0,0.0,,
362.0,0,2024-04-19 12:00:00,0.0,0.0,,
363.0,0,2024-04-19 13:00:00,0.0,0.0,,
364.0,0,2024-04-19 14:00:00,0.0,0.0,,
365.0,0,2024-04-19 15:00:00,0.0,0.0,,
