,usage_end_time,cost,service_type,region,usage_amount,usage_unit
412725,2024-05-10 11:00:00,0.0,BigQuery,,52428800.0,bytes
421180,2024-05-13 8:00:00,0.0,BigQuery,,12582912.0,bytes
421181,2024-05-13 8:00:00,0.0,BigQuery,,20971520.0,bytes
421182,2024-05-13 8:00:00,0.0,BigQuery,,46137344.0,bytes
421288,2024-05-13 9:00:00,0.0,BigQuery,,160432128.0,bytes
421417,2024-05-13 10:00:00,0.0,BigQuery,,13631488.0,bytes
421418,2024-05-13 10:00:00,0.0,BigQuery,,23068672.0,bytes
421666,2024-05-13 12:00:00,0.0,BigQuery,,13631488.0,bytes
421776,2024-05-13 13:00:00,0.0,BigQuery,,114294784.0,bytes
421919,2024-05-13 14:00:00,0.0,BigQuery,,12582912.0,bytes
422267,2024-05-13 16:00:00,0.0,BigQuery,,27262976.0,bytes
424208,2024-05-14 8:00:00,0.0,BigQuery,,13631488.0,bytes
424307,2024-05-14 9:00:00,0.0,BigQuery,,13631488.0,bytes
424421,2024-05-14 10:00:00,0.0,BigQuery,,27262976.0,bytes
424894,2024-05-14 14:00:00,0.0,BigQuery,,98566144.0,bytes
425021,2024-05-14 15:00:00,0.0,BigQuery,,41943040.0,bytes
425022,2024-05-14 15:00:00,0.0,BigQuery,,94371840.0,bytes
425193,2024-05-14 16:00:00,0.0,BigQuery,,31457280.0,bytes
427681,2024-05-15 10:00:00,0.0,BigQuery,,27262976.0,bytes
428091,2024-05-15 13:00:00,0.0,BigQuery,,10485760.0,bytes
428092,2024-05-15 13:00:00,0.0,BigQuery,,20971520.0,bytes
428238,2024-05-15 14:00:00,0.0,BigQuery,,27262976.0,bytes
428584,2024-05-15 16:00:00,0.0,BigQuery,,25165824.0,bytes
428769,2024-05-15 17:00:00,0.0,BigQuery,,111149056.0,bytes
430095,2024-05-16 3:00:00,0.0,BigQuery,,13631488.0,bytes
430832,2024-05-16 8:00:00,0.0,BigQuery,,27262976.0,bytes
430833,2024-05-16 8:00:00,0.0,BigQuery,,35651584.0,bytes
430968,2024-05-16 9:00:00,0.0,BigQuery,,105906176.0,bytes
431267,2024-05-16 11:00:00,0.0,BigQuery,,72351744.0,bytes
431437,2024-05-16 12:00:00,0.0,BigQuery,,72351744.0,bytes
431574,2024-05-16 13:00:00,0.0,BigQuery,,10485760.0,bytes
431575,2024-05-16 13:00:00,0.0,BigQuery,,10485760.0,bytes
432966,2024-05-17 1:00:00,0.0,BigQuery,,20971520.0,bytes
433190,2024-05-17 3:00:00,0.0,BigQuery,,13631488.0,bytes
433919,2024-05-17 9:00:00,0.0,BigQuery,,10485760.0,bytes
433920,2024-05-17 9:00:00,0.0,BigQuery,,10485760.0,bytes
434270,2024-05-17 12:00:00,0.0,BigQuery,,20971520.0,bytes
434271,2024-05-17 12:00:00,0.0,BigQuery,,20971520.0,bytes
434443,2024-05-17 13:00:00,0.0,BigQuery,,34603008.0,bytes
436165,2024-05-18 3:00:00,0.0,BigQuery,,13631488.0,bytes
437075,2024-05-18 11:00:00,0.0,BigQuery,,20971520.0,bytes
439953,2024-05-19 11:00:00,0.0,BigQuery,,20971520.0,bytes
441900,2024-05-20 3:00:00,0.0,BigQuery,,13631488.0,bytes
442686,2024-05-20 10:00:00,0.0,BigQuery,,75497472.0,bytes
